Nbr threads,Time
1,4.76
1,4.05
1,6.30
1,5.68
1,6.55
2,2.91
2,2.72
2,3.04
2,2.54
2,3.14
3,3.01
3,3.48
3,3.09
3,3.02
3,2.78
4,3.32
4,2.93
4,3.03
4,2.86
4,2.92
5,2.73
5,3.13
5,3.04
5,
