Nbr threads,Time
2,19.91
2,19.88
2,19.91
2,15.55
2,18.66
3,7.25
3,5.68
3,7.42
3,6.88
3,9.39
4,19.06
4,19.40
4,15.20
4,19.16
4,19.59
5,19.30
5,17.36
5,19.14
5,18.80
5,18.98
6,24.81
6,24.85
6,22.44
6,25.01
6,22.04
7,30.03
7,30.91
7,30.34
7,30.84
7,30.79
8,30.02
8,34.28
8,35.36
8,30.59
8,35.24
