Nbr threads,Time
1,5.10
1,3.70
1,6.30
1,5.49
1,4.43
2,2.79
2,2.71
2,2.80
2,3.07
2,2.87
3,3.12
3,3.11
3,3.29
3,3.09
3,2.90
4,2.97
4,2.90
4,3.05
4,3.20
4,2.95
5,3.27
5,2.90
5,3.23
5,
