Nbr threads,Time
2,3.42
2,3.30
2,3.13
2,3.47
2,3.49
3,7.56
3,7.61
3,7.97
3,8.21
3,8.05
4,10.03
4,10.32
4,9.89
4,10.24
4,10.44
5,6.21
5,6.94
5,4.45
5,4.38
5,6.91
6,5.69
6,7.11
6,4.58
6,5.92
6,5.04
7,5.15
7,4.85
7,4.94
7,4.89
7,5.87
8,6.24
8,5.74
8,5.91
8,6.12
8,5.84
