Nbr threads,Time
2,4.55
2,4.41
2,4.62
2,4.60
2,4.54
3,0.82
3,0.81
3,0.81
3,0.82
3,0.80
4,0.76
4,0.74
4,0.75
4,0.75
4,0.76
5,0.75
5,0.77
5,0.77
5,0.77
5,0.76
6,0.78
6,0.82
6,0.78
6,0.79
6,0.77
7,1.01
7,0.86
7,0.97
7,1.00
7,1.02
8,1.10
8,1.15
8,1.33
8,1.29
8,1.28
