Nbr threads,Time
2,3.36
2,3.32
2,3.24
2,3.34
2,3.60
3,10.91
3,8.54
3,8.23
3,8.40
3,7.64
4,10.43
4,9.95
4,10.35
4,9.59
4,10.02
5,6.14
5,6.08
5,7.08
5,6.32
5,6.70
6,7.30
6,6.48
6,6.86
6,6.32
6,6.86
7,4.86
7,4.76
7,4.88
7,4.78
7,4.76
8,5.69
8,5.78
8,5.74
8,5.91
8,6.13
