Nbr threads,Time
2,3.33
2,3.50
2,2.93
2,3.38
2,3.26
3,7.36
3,8.16
3,8.33
3,9.94
3,7.43
4,10.42
4,9.79
4,11.33
4,9.48
4,10.89
5,3.78
5,6.24
5,5.33
5,6.83
5,6.08
6,6.90
6,7.29
6,7.37
6,5.73
6,6.79
7,5.34
7,5.45
7,4.89
7,4.93
7,4.80
8,5.86
8,5.75
8,5.74
8,5.72
8,5.70
